symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2016-04-29 17:14:00+00:00,93.765,93.8299,93.751,93.805,111652.0,627.0,93.79034
AAPL,2016-04-29 17:15:00+00:00,93.805,93.89,93.8001,93.89,132329.0,903.0,93.838066
AAPL,2016-04-29 17:16:00+00:00,93.89,93.89,93.845,93.86,111066.0,722.0,93.863003
AAPL,2016-04-29 17:17:00+00:00,93.8599,93.86,93.8,93.85,82689.0,640.0,93.825429
AAPL,2016-04-29 17:18:00+00:00,93.845,93.92,93.845,93.9101,125712.0,657.0,93.893713
AAPL,2016-04-29 17:19:00+00:00,93.915,93.98,93.91,93.965,169229.0,816.0,93.946463
AAPL,2016-04-29 17:20:00+00:00,93.9699,93.98,93.91,93.97,114771.0,702.0,93.946296
AAPL,2016-04-29 17:21:00+00:00,93.97,93.98,93.95,93.97,121858.0,634.0,93.963172
AAPL,2016-04-29 17:22:00+00:00,93.97,94.0,93.93,93.945,100354.0,783.0,93.97468
AAPL,2016-04-29 17:23:00+00:00,93.944,93.97,93.92,93.961,121024.0,692.0,93.938634
AAPL,2016-04-29 17:24:00+00:00,93.96,94.0,93.96,93.99,136663.0,642.0,93.977859
AAPL,2016-04-29 17:25:00+00:00,93.99,94.0366,93.96,94.0211,309794.0,1582.0,94.002246
AAPL,2016-04-29 17:26:00+00:00,94.029,94.06,93.99,93.9939,98386.0,631.0,94.020082
AAPL,2016-04-29 17:27:00+00:00,93.99,93.995,93.8,93.81,116610.0,922.0,93.907795
AAPL,2016-04-29 17:28:00+00:00,93.81,93.84,93.75,93.77,139719.0,816.0,93.810757
AAPL,2016-04-29 17:29:00+00:00,93.77,93.8,93.72,93.7899,111084.0,797.0,93.760928
AAPL,2016-04-29 17:30:00+00:00,93.78,93.8,93.765,93.789,51179.0,338.0,93.785077
AAPL,2016-04-29 17:31:00+00:00,93.78,93.81,93.71,93.71,134539.0,711.0,93.757152
AAPL,2016-04-29 17:32:00+00:00,93.7165,93.75,93.677,93.7312,75527.0,466.0,93.714348
AAPL,2016-04-29 17:33:00+00:00,93.731,93.77,93.7178,93.7565,61232.0,432.0,93.743608
AAPL,2016-04-29 17:34:00+00:00,93.76,93.79,93.71,93.745,77939.0,552.0,93.740976
AAPL,2016-04-29 17:35:00+00:00,93.745,93.79,93.71,93.78,94644.0,727.0,93.748507
AAPL,2016-04-29 17:36:00+00:00,93.78,93.86,93.77,93.83,83161.0,462.0,93.813066
AAPL,2016-04-29 17:37:00+00:00,93.83,93.84,93.715,93.72,125625.0,961.0,93.76708
AAPL,2016-04-29 17:38:00+00:00,93.72,93.75,93.65,93.65,117270.0,595.0,93.707836
AAPL,2016-04-29 17:39:00+00:00,93.65,93.7185,93.63,93.716,58719.0,384.0,93.678477
AAPL,2016-04-29 17:40:00+00:00,93.72,93.72,93.64,93.66,58697.0,565.0,93.663358
AAPL,2016-04-29 17:41:00+00:00,93.66,93.67,93.6,93.635,71510.0,509.0,93.642528
AAPL,2016-04-29 17:42:00+00:00,93.63,93.64,93.5105,93.52,124802.0,701.0,93.566087
AAPL,2016-04-29 17:43:00+00:00,93.53,93.55,93.49,93.4901,140525.0,748.0,93.515432
AAPL,2016-04-29 17:44:00+00:00,93.49,93.5,93.46,93.46,87476.0,609.0,93.479413
AAPL,2016-04-29 17:45:00+00:00,93.4699,93.515,93.46,93.47,116370.0,752.0,93.489783
AAPL,2016-04-29 17:46:00+00:00,93.47,93.55,93.47,93.54,72821.0,556.0,93.507959
AAPL,2016-04-29 17:47:00+00:00,93.54,93.54,93.49,93.5165,40621.0,370.0,93.515013
AAPL,2016-04-29 17:48:00+00:00,93.51,93.515,93.47,93.51,66816.0,508.0,93.495429
AAPL,2016-04-29 17:49:00+00:00,93.51,93.53,93.5,93.506,47315.0,320.0,93.51083
AAPL,2016-04-29 17:50:00+00:00,93.5099,93.5199,93.47,93.5,59363.0,450.0,93.494148
AAPL,2016-04-29 17:51:00+00:00,93.4999,93.5,93.405,93.43,84867.0,742.0,93.439346
AAPL,2016-04-29 17:52:00+00:00,93.43,93.52,93.43,93.4599,59663.0,472.0,93.479429
AAPL,2016-04-29 17:53:00+00:00,93.45,93.55,93.45,93.52,53805.0,336.0,93.496563
AAPL,2016-04-29 17:54:00+00:00,93.51,93.519,93.45,93.456,35306.0,310.0,93.485626
AAPL,2016-04-29 17:55:00+00:00,93.45,93.45,93.37,93.3965,120249.0,835.0,93.399293
AAPL,2016-04-29 17:56:00+00:00,93.3901,93.4,93.29,93.31,115317.0,759.0,93.342521
AAPL,2016-04-29 17:57:00+00:00,93.31,93.35,93.291,93.291,82554.0,423.0,93.322098
AAPL,2016-04-29 17:58:00+00:00,93.29,93.34,93.26,93.29,115812.0,872.0,93.302531
AAPL,2016-04-29 17:59:00+00:00,93.3,93.34,93.27,93.28,105644.0,634.0,93.308758
AAPL,2016-04-29 18:00:00+00:00,93.28,93.37,93.26,93.365,81127.0,537.0,93.32737
AAPL,2016-04-29 18:01:00+00:00,93.3675,93.39,93.35,93.3501,72794.0,449.0,93.368119
AAPL,2016-04-29 18:02:00+00:00,93.355,93.37,93.33,93.355,75554.0,398.0,93.345986
AAPL,2016-04-29 18:03:00+00:00,93.355,93.37,93.32,93.3615,68560.0,543.0,93.345189
AAPL,2016-04-29 18:04:00+00:00,93.37,93.42,93.36,93.4,107274.0,380.0,93.396321
AAPL,2016-04-29 18:05:00+00:00,93.3989,93.41,93.36,93.4,117216.0,740.0,93.391859
AAPL,2016-04-29 18:06:00+00:00,93.39,93.41,93.36,93.365,68270.0,543.0,93.383582
AAPL,2016-04-29 18:07:00+00:00,93.36,93.37,93.29,93.3,80321.0,607.0,93.332477
AAPL,2016-04-29 18:08:00+00:00,93.3,93.31,93.26,93.2625,105450.0,687.0,93.289746
AAPL,2016-04-29 18:09:00+00:00,93.26,93.27,93.18,93.1999,186427.0,1162.0,93.231423
AAPL,2016-04-29 18:10:00+00:00,93.195,93.2199,93.16,93.19,108208.0,575.0,93.182795
AAPL,2016-04-29 18:11:00+00:00,93.18,93.19,93.14,93.172,107980.0,814.0,93.162784
AAPL,2016-04-29 18:12:00+00:00,93.17,93.2,93.15,93.164,108525.0,683.0,93.175034
AAPL,2016-04-29 18:13:00+00:00,93.16,93.18,93.145,93.155,77708.0,496.0,93.159322
AAPL,2016-04-29 18:14:00+00:00,93.16,93.2,93.14,93.18,85637.0,655.0,93.171781
AAPL,2016-04-29 18:15:00+00:00,93.18,93.18,93.11,93.1235,71535.0,525.0,93.142265
AAPL,2016-04-29 18:16:00+00:00,93.13,93.14,93.11,93.12,70811.0,481.0,93.126026
AAPL,2016-04-29 18:17:00+00:00,93.12,93.13,93.08,93.1,121298.0,811.0,93.09781
AAPL,2016-04-29 18:18:00+00:00,93.11,93.2,93.1089,93.1762,91374.0,559.0,93.154986
AAPL,2016-04-29 18:19:00+00:00,93.1765,93.18,93.16,93.1783,64587.0,321.0,93.171866
AAPL,2016-04-29 18:20:00+00:00,93.17,93.18,93.13,93.1399,125043.0,731.0,93.15564
AAPL,2016-04-29 18:21:00+00:00,93.139,93.14,93.05,93.07,92025.0,732.0,93.088791
AAPL,2016-04-29 18:22:00+00:00,93.069,93.12,93.05,93.05,164994.0,842.0,93.086338
AAPL,2016-04-29 18:23:00+00:00,93.04,93.08,93.04,93.0401,45053.0,371.0,93.056914
AAPL,2016-04-29 18:24:00+00:00,93.0437,93.06,93.02,93.045,92582.0,565.0,93.036848
AAPL,2016-04-29 18:25:00+00:00,93.045,93.05,93.015,93.02,66940.0,434.0,93.03411
AAPL,2016-04-29 18:26:00+00:00,93.02,93.04,92.97,92.99,344473.0,2435.0,93.00128
AAPL,2016-04-29 18:27:00+00:00,93.0,93.1299,92.985,93.11,167064.0,1047.0,93.052402
AAPL,2016-04-29 18:28:00+00:00,93.11,93.17,93.11,93.1528,102964.0,741.0,93.141358
AAPL,2016-04-29 18:29:00+00:00,93.155,93.25,93.155,93.2005,134917.0,864.0,93.208379
AAPL,2016-04-29 18:30:00+00:00,93.207,93.21,93.15,93.18,72559.0,553.0,93.185837
AAPL,2016-04-29 18:31:00+00:00,93.1821,93.19,93.11,93.11,82910.0,442.0,93.152886
AAPL,2016-04-29 18:32:00+00:00,93.11,93.13,93.07,93.1055,114384.0,612.0,93.092115
AAPL,2016-04-29 18:33:00+00:00,93.105,93.11,93.0635,93.0735,54364.0,398.0,93.090452
AAPL,2016-04-29 18:34:00+00:00,93.07,93.11,93.055,93.1,60402.0,494.0,93.07251
AAPL,2016-04-29 18:35:00+00:00,93.105,93.11,93.05,93.07,68787.0,518.0,93.076168
AAPL,2016-04-29 18:36:00+00:00,93.065,93.07,93.01,93.0199,59964.0,414.0,93.038793
AAPL,2016-04-29 18:37:00+00:00,93.02,93.07,93.01,93.06,81461.0,579.0,93.036792
AAPL,2016-04-29 18:38:00+00:00,93.06,93.07,93.0,93.0176,92779.0,590.0,93.037745
AAPL,2016-04-29 18:39:00+00:00,93.0199,93.05,93.01,93.03,62127.0,498.0,93.032276
AAPL,2016-04-29 18:40:00+00:00,93.03,93.11,93.03,93.11,70314.0,481.0,93.065255
AAPL,2016-04-29 18:41:00+00:00,93.1062,93.16,93.09,93.145,98085.0,710.0,93.128325
AAPL,2016-04-29 18:42:00+00:00,93.1401,93.2,93.12,93.14,122436.0,833.0,93.166258
AAPL,2016-04-29 18:43:00+00:00,93.14,93.16,93.125,93.1569,67931.0,382.0,93.135727
AAPL,2016-04-29 18:44:00+00:00,93.16,93.2,93.15,93.1971,82174.0,610.0,93.183201
AAPL,2016-04-29 18:45:00+00:00,93.1901,93.28,93.19,93.25,126926.0,747.0,93.228335
AAPL,2016-04-29 18:46:00+00:00,93.2463,93.32,93.23,93.235,131709.0,783.0,93.263216
AAPL,2016-04-29 18:47:00+00:00,93.235,93.29,93.23,93.28,91683.0,590.0,93.250988
AAPL,2016-04-29 18:48:00+00:00,93.27,93.35,93.27,93.3465,109655.0,675.0,93.309424
AAPL,2016-04-29 18:49:00+00:00,93.3464,93.37,93.32,93.34,128765.0,759.0,93.346861
AAPL,2016-04-29 18:50:00+00:00,93.3465,93.35,93.2401,93.25,131424.0,905.0,93.294889
AAPL,2016-04-29 18:51:00+00:00,93.25,93.29,93.25,93.2653,74024.0,524.0,93.27181
AAPL,2016-04-29 18:52:00+00:00,93.264,93.285,93.23,93.26,80913.0,597.0,93.263987
AAPL,2016-04-29 18:53:00+00:00,93.2661,93.28,93.26,93.2735,45950.0,259.0,93.273816
AAPL,2016-04-29 18:54:00+00:00,93.28,93.28,93.25,93.255,91027.0,624.0,93.260523
AAPL,2016-04-29 18:55:00+00:00,93.255,93.26,93.2337,93.24,144576.0,985.0,93.25229
AAPL,2016-04-29 18:56:00+00:00,93.232,93.241,93.14,93.15,143823.0,800.0,93.193862
AAPL,2016-04-29 18:57:00+00:00,93.151,93.21,93.15,93.189,67291.0,449.0,93.181131
AAPL,2016-04-29 18:58:00+00:00,93.18,93.24,93.1799,93.24,42129.0,379.0,93.212033
AAPL,2016-04-29 18:59:00+00:00,93.22,93.24,93.16,93.22,74391.0,607.0,93.203878
AAPL,2016-04-29 19:00:00+00:00,93.22,93.3,93.2,93.2465,96307.0,647.0,93.238677
AAPL,2016-04-29 19:01:00+00:00,93.25,93.32,93.25,93.31,74929.0,453.0,93.287125
AAPL,2016-04-29 19:02:00+00:00,93.31,93.32,93.2135,93.215,101444.0,659.0,93.278023
AAPL,2016-04-29 19:03:00+00:00,93.21,93.28,93.21,93.26,61725.0,474.0,93.246938
AAPL,2016-04-29 19:04:00+00:00,93.267,93.3099,93.26,93.2662,63886.0,484.0,93.281416
AAPL,2016-04-29 19:05:00+00:00,93.2699,93.32,93.24,93.31,64958.0,527.0,93.267539
AAPL,2016-04-29 19:06:00+00:00,93.311,93.355,93.3,93.355,49799.0,408.0,93.325066
AAPL,2016-04-29 19:07:00+00:00,93.3599,93.44,93.353,93.42,154977.0,808.0,93.405123
AAPL,2016-04-29 19:08:00+00:00,93.44,93.57,93.44,93.52,250681.0,1397.0,93.513826
AAPL,2016-04-29 19:09:00+00:00,93.5101,93.54,93.46,93.48,177473.0,922.0,93.50264
AAPL,2016-04-29 19:10:00+00:00,93.4865,93.51,93.4401,93.4501,120940.0,685.0,93.486351
AAPL,2016-04-29 19:11:00+00:00,93.4501,93.53,93.41,93.5299,118707.0,697.0,93.467949
AAPL,2016-04-29 19:12:00+00:00,93.53,93.57,93.5,93.53,92081.0,545.0,93.53
AAPL,2016-04-29 19:13:00+00:00,93.54,93.59,93.53,93.56,79954.0,547.0,93.558958
AAPL,2016-04-29 19:14:00+00:00,93.555,93.6224,93.555,93.58,101491.0,607.0,93.585843
AAPL,2016-04-29 19:15:00+00:00,93.5856,93.6201,93.58,93.62,90096.0,688.0,93.60411
AAPL,2016-04-29 19:16:00+00:00,93.625,93.64,93.5611,93.59,94604.0,634.0,93.609428
AAPL,2016-04-29 19:17:00+00:00,93.595,93.6,93.535,93.5761,141867.0,778.0,93.568519
AAPL,2016-04-29 19:18:00+00:00,93.5701,93.65,93.57,93.6,81291.0,529.0,93.613822
AAPL,2016-04-29 19:19:00+00:00,93.595,93.64,93.59,93.64,77042.0,535.0,93.60974
AAPL,2016-04-29 19:20:00+00:00,93.63,93.666,93.61,93.64,110616.0,731.0,93.641508
AAPL,2016-04-29 19:21:00+00:00,93.63,93.635,93.58,93.6,112642.0,735.0,93.60217
AAPL,2016-04-29 19:22:00+00:00,93.5962,93.7,93.594,93.69,98818.0,733.0,93.662162
AAPL,2016-04-29 19:23:00+00:00,93.69,93.79,93.65,93.67,250901.0,1316.0,93.716052
AAPL,2016-04-29 19:24:00+00:00,93.66,93.73,93.66,93.7,114232.0,750.0,93.698855
AAPL,2016-04-29 19:25:00+00:00,93.705,93.72,93.69,93.705,114738.0,679.0,93.702446
AAPL,2016-04-29 19:26:00+00:00,93.71,93.72,93.65,93.66,102451.0,731.0,93.699841
AAPL,2016-04-29 19:27:00+00:00,93.65,93.7,93.62,93.675,102741.0,810.0,93.667964
AAPL,2016-04-29 19:28:00+00:00,93.67,93.673,93.5,93.51,236064.0,1476.0,93.590116
AAPL,2016-04-29 19:29:00+00:00,93.51,93.58,93.51,93.535,100615.0,686.0,93.538605
AAPL,2016-04-29 19:30:00+00:00,93.53,93.635,93.53,93.635,145803.0,969.0,93.587859
AAPL,2016-04-29 19:31:00+00:00,93.64,93.655,93.6,93.6301,121036.0,828.0,93.630288
AAPL,2016-04-29 19:32:00+00:00,93.639,93.8,93.6301,93.795,182693.0,1237.0,93.707243
AAPL,2016-04-29 19:33:00+00:00,93.8,93.87,93.79,93.7999,186572.0,976.0,93.813863
AAPL,2016-04-29 19:34:00+00:00,93.7999,93.8601,93.7999,93.85,119671.0,724.0,93.834452
AAPL,2016-04-29 19:35:00+00:00,93.86,93.88,93.8,93.8078,155430.0,1018.0,93.83864
AAPL,2016-04-29 19:36:00+00:00,93.8,93.82,93.71,93.7199,152956.0,986.0,93.784331
AAPL,2016-04-29 19:37:00+00:00,93.72,93.79,93.71,93.7499,97828.0,699.0,93.752781
AAPL,2016-04-29 19:38:00+00:00,93.7499,93.81,93.7,93.769,75319.0,625.0,93.760394
AAPL,2016-04-29 19:39:00+00:00,93.77,93.78,93.71,93.711,101576.0,664.0,93.745534
AAPL,2016-04-29 19:40:00+00:00,93.72,93.8,93.72,93.79,98202.0,653.0,93.764141
AAPL,2016-04-29 19:41:00+00:00,93.79,93.795,93.75,93.756,80472.0,574.0,93.76962
AAPL,2016-04-29 19:42:00+00:00,93.758,93.82,93.75,93.82,105860.0,850.0,93.775049
AAPL,2016-04-29 19:43:00+00:00,93.82,93.82,93.74,93.76,100799.0,751.0,93.785691
AAPL,2016-04-29 19:44:00+00:00,93.76,93.8,93.75,93.7765,87369.0,740.0,93.774075
AAPL,2016-04-29 19:45:00+00:00,93.77,93.86,93.76,93.8599,219268.0,1586.0,93.817421
AAPL,2016-04-29 19:46:00+00:00,93.8569,93.89,93.84,93.86,143937.0,949.0,93.868267
AAPL,2016-04-29 19:47:00+00:00,93.8708,93.88,93.8,93.81,164703.0,868.0,93.850206
AAPL,2016-04-29 19:48:00+00:00,93.81,93.8289,93.72,93.7392,153573.0,1190.0,93.776756
AAPL,2016-04-29 19:49:00+00:00,93.74,93.77,93.7,93.7125,171355.0,1292.0,93.727072
AAPL,2016-04-29 19:50:00+00:00,93.715,93.735,93.67,93.73,214238.0,1497.0,93.69774
AAPL,2016-04-29 19:51:00+00:00,93.725,93.74,93.69,93.72,190550.0,1388.0,93.712714
AAPL,2016-04-29 19:52:00+00:00,93.72,93.76,93.67,93.67,170157.0,1276.0,93.722157
AAPL,2016-04-29 19:53:00+00:00,93.68,93.68,93.62,93.66,219901.0,1359.0,93.649127
AAPL,2016-04-29 19:54:00+00:00,93.6599,93.75,93.64,93.75,180261.0,1334.0,93.694812
AAPL,2016-04-29 19:55:00+00:00,93.75,93.79,93.67,93.7228,253100.0,1644.0,93.732507
AAPL,2016-04-29 19:56:00+00:00,93.72,93.73,93.65,93.705,200690.0,1508.0,93.694076
AAPL,2016-04-29 19:57:00+00:00,93.7,93.747,93.65,93.71,290406.0,1822.0,93.690993
AAPL,2016-04-29 19:58:00+00:00,93.71,93.74,93.65,93.74,282225.0,1981.0,93.6794
AAPL,2016-04-29 19:59:00+00:00,93.73,93.79,93.69,93.74,632824.0,3754.0,93.747515
AAPL,2016-04-29 20:00:00+00:00,93.75,93.83,93.71,93.71,5747773.0,44.0,93.740004
AAPL,2016-04-29 20:01:00+00:00,93.3572,93.7,93.3572,93.7,84501.0,7.0,93.363015
AAPL,2016-04-29 20:02:00+00:00,93.7,93.74,93.69,93.74,29361.0,11.0,93.7175
AAPL,2016-04-29 20:03:00+00:00,93.75,93.75,93.75,93.75,1969.0,7.0,93.75
AAPL,2016-04-29 20:04:00+00:00,93.76,93.76,93.76,93.76,166.0,5.0,93.76
AAPL,2016-04-29 20:05:00+00:00,93.75,93.76,93.75,93.76,522.0,8.0,93.752703
AAPL,2016-04-29 20:06:00+00:00,93.77,93.77,93.77,93.77,506.0,3.0,93.77
AAPL,2016-04-29 20:07:00+00:00,93.76,93.76,93.75,93.75,2164.0,10.0,93.751435
AAPL,2016-04-29 20:08:00+00:00,93.75,93.76,93.75,93.75,38222.0,14.0,93.750098
AAPL,2016-04-29 20:09:00+00:00,93.75,93.75,93.74,93.74,104137.0,10.0,93.74951
AAPL,2016-04-29 20:10:00+00:00,93.73,93.73,93.73,93.73,54951.0,7.0,93.73
AAPL,2016-04-29 20:11:00+00:00,93.7,93.71,93.7,93.71,1445.0,6.0,93.707059
AAPL,2016-04-29 20:12:00+00:00,93.7,93.7,93.7,93.7,72188.0,5.0,93.7
AAPL,2016-04-29 20:13:00+00:00,93.67,93.67,93.67,93.67,105452.0,9.0,93.67
AAPL,2016-04-29 20:14:00+00:00,93.66,93.74,93.66,93.74,14919.0,7.0,93.73192
AAPL,2016-04-29 20:15:00+00:00,93.74,93.74,93.74,93.74,522.0,6.0,93.74
AAPL,2016-04-29 20:17:00+00:00,93.74,93.74,93.74,93.74,1066.0,7.0,93.74
AAPL,2016-04-29 20:18:00+00:00,93.74,93.74,93.74,93.74,515.0,2.0,93.74
AAPL,2016-04-29 20:19:00+00:00,93.75,93.75,93.75,93.75,400.0,4.0,93.75
AAPL,2016-04-29 20:20:00+00:00,93.75,93.75,93.75,93.75,3445.0,7.0,93.75
AAPL,2016-04-29 20:21:00+00:00,93.75,93.75,93.74,93.74,586.0,6.0,93.745018
AAPL,2016-04-29 20:22:00+00:00,93.75,93.75,93.74,93.74,852.0,7.0,93.7425
AAPL,2016-04-29 20:23:00+00:00,93.74,93.74,93.74,93.74,6020.0,3.0,93.74
AAPL,2016-04-29 20:24:00+00:00,93.74,93.83,93.74,93.83,6826.0,18.0,93.751146
AAPL,2016-04-29 20:25:00+00:00,93.83,93.83,93.83,93.83,500.0,2.0,93.83
AAPL,2016-04-29 20:26:00+00:00,93.82,93.82,93.75,93.75,1177.0,4.0,93.813636
AAPL,2016-04-29 20:33:00+00:00,93.75,93.75,93.75,93.75,455.0,4.0,93.75
AAPL,2016-04-29 20:34:00+00:00,93.8,93.8,93.8,93.8,20071.0,2.0,93.8
AAPL,2016-04-29 20:35:00+00:00,93.75,93.75,93.75,93.75,100.0,1.0,93.75
AAPL,2016-04-29 20:36:00+00:00,93.8,93.8,93.8,93.8,110.0,1.0,93.8
AAPL,2016-04-29 20:38:00+00:00,93.77,93.77,93.75,93.75,225.0,3.0,93.76
AAPL,2016-04-29 20:41:00+00:00,93.8,93.8,93.8,93.8,8136.0,6.0,93.8
AAPL,2016-04-29 20:42:00+00:00,93.76,93.79,93.76,93.76,4410.0,5.0,93.788018
AAPL,2016-04-29 20:43:00+00:00,93.79,93.79,93.79,93.79,100.0,1.0,93.79
AAPL,2016-04-29 20:45:00+00:00,93.78,93.78,93.78,93.78,100.0,1.0,93.78
AAPL,2016-04-29 20:46:00+00:00,93.76,93.76,93.76,93.76,1000.0,1.0,93.76
AAPL,2016-04-29 20:50:00+00:00,93.78,93.78,93.78,93.78,200.0,1.0,93.78
AAPL,2016-04-29 20:54:00+00:00,93.75,93.77,93.75,93.77,1753.0,10.0,93.759372
AAPL,2016-04-29 20:55:00+00:00,93.78,93.78,93.78,93.78,200.0,3.0,93.78
AAPL,2016-04-29 20:56:00+00:00,93.75,93.75,93.75,93.75,1140.0,2.0,93.75
AAPL,2016-04-29 20:57:00+00:00,93.76,93.76,93.76,93.76,300.0,1.0,93.76
AAPL,2016-04-29 20:58:00+00:00,93.76,93.77,93.75,93.75,2392.0,4.0,93.767011
AAPL,2016-04-29 20:59:00+00:00,93.78,93.78,93.78,93.78,100.0,1.0,93.78
AAPL,2016-04-29 21:01:00+00:00,93.75,93.75,93.74,93.74,772.0,11.0,93.744518
AAPL,2016-04-29 21:02:00+00:00,93.72,93.72,93.7,93.7,2067.0,15.0,93.703551
AAPL,2016-04-29 21:05:00+00:00,93.74,93.74,93.74,93.74,300.0,3.0,93.74
AAPL,2016-04-29 21:06:00+00:00,93.74,93.74,93.74,93.74,100.0,1.0,93.74
AAPL,2016-04-29 21:07:00+00:00,93.74,93.74,93.74,93.74,1102.0,5.0,93.74
AAPL,2016-04-29 21:08:00+00:00,93.72,93.72,93.72,93.72,100.0,1.0,93.72
AAPL,2016-04-29 21:10:00+00:00,93.75,93.75,93.75,93.75,1471.0,10.0,93.75
AAPL,2016-04-29 21:11:00+00:00,93.75,93.75,93.75,93.75,423.0,7.0,93.75
AAPL,2016-04-29 21:13:00+00:00,93.76,93.76,93.75,93.75,340.0,5.0,93.753636
AAPL,2016-04-29 21:14:00+00:00,93.76,93.76,93.76,93.76,620.0,6.0,93.76
AAPL,2016-04-29 21:15:00+00:00,93.75,93.75,93.74,93.74,1235.0,8.0,93.740926
AAPL,2016-04-29 21:16:00+00:00,93.75,93.75,93.75,93.75,220.0,3.0,93.75
AAPL,2016-04-29 21:18:00+00:00,93.75,93.75,93.75,93.75,505.0,3.0,93.75
AAPL,2016-04-29 21:20:00+00:00,93.74,93.74,93.74,93.74,800.0,4.0,93.74
AAPL,2016-04-29 21:21:00+00:00,93.74,93.74,93.7,93.74,315.0,3.0,93.727302
AAPL,2016-04-29 21:23:00+00:00,93.74,93.74,93.74,93.74,115.0,2.0,93.74
AAPL,2016-04-29 21:26:00+00:00,93.68,93.68,93.68,93.68,2723.0,6.0,93.68
AAPL,2016-04-29 21:27:00+00:00,93.68,93.68,93.68,93.68,1517.0,3.0,93.68
AAPL,2016-04-29 21:28:00+00:00,93.66,93.66,93.66,93.66,515.0,7.0,93.66
AAPL,2016-04-29 21:29:00+00:00,93.66,93.66,93.66,93.66,727.0,5.0,93.66
AAPL,2016-04-29 21:32:00+00:00,93.66,93.66,93.66,93.66,591.0,1.0,93.66
AAPL,2016-04-29 21:38:00+00:00,93.74,93.74,93.74,93.74,1000.0,1.0,93.74
AAPL,2016-04-29 21:39:00+00:00,93.67,93.67,93.67,93.67,400.0,4.0,93.67
AAPL,2016-04-29 21:41:00+00:00,93.74,93.74,93.74,93.74,150.0,2.0,93.74
AAPL,2016-04-29 21:43:00+00:00,93.73,93.73,93.73,93.73,3099.0,4.0,93.73
AAPL,2016-04-29 21:45:00+00:00,93.71,93.71,93.71,93.71,232.0,30.0,93.71
AAPL,2016-04-29 21:46:00+00:00,93.72,93.72,93.72,93.72,507.0,2.0,93.72
AAPL,2016-04-29 21:47:00+00:00,93.66,93.66,93.66,93.66,1405.0,10.0,93.66
AAPL,2016-04-29 21:48:00+00:00,93.66,93.66,93.66,93.66,566.0,5.0,93.66
AAPL,2016-04-29 21:49:00+00:00,93.66,93.67,93.54,93.54,7965.0,21.0,93.610908
AAPL,2016-04-29 21:50:00+00:00,93.57,93.57,93.54,93.54,800.0,8.0,93.5525
AAPL,2016-04-29 21:51:00+00:00,93.54,93.57,93.51,93.51,2599.0,20.0,93.554483
AAPL,2016-04-29 21:52:00+00:00,93.52,93.52,93.52,93.52,260.0,3.0,93.52
AAPL,2016-04-29 21:53:00+00:00,93.53,93.55,93.53,93.53,1532.0,9.0,93.538866
AAPL,2016-04-29 21:54:00+00:00,93.53,93.55,93.51,93.53,3989.0,14.0,93.526636
AAPL,2016-04-29 21:55:00+00:00,93.53,93.53,93.51,93.51,2601.0,10.0,93.513333
AAPL,2016-04-29 21:56:00+00:00,93.54,93.54,93.54,93.54,200.0,3.0,93.54
AAPL,2016-04-29 21:57:00+00:00,93.55,93.55,93.51,93.51,757.0,3.0,93.536455
AAPL,2016-04-29 21:59:00+00:00,93.51,93.51,93.51,93.51,273.0,4.0,93.51
AAPL,2016-05-02 08:00:00+00:00,96.0,96.0,93.96,93.96,265.0,3.0,94.76315
AAPL,2016-05-02 08:06:00+00:00,93.96,93.99,93.96,93.99,1759.0,3.0,93.985583
AAPL,2016-05-02 08:10:00+00:00,94.13,94.16,94.13,94.16,3001.0,9.0,94.14554
AAPL,2016-05-02 08:11:00+00:00,94.15,94.15,94.15,94.15,300.0,2.0,94.15
AAPL,2016-05-02 08:14:00+00:00,94.16,94.16,94.16,94.16,405.0,2.0,94.16
AAPL,2016-05-02 08:16:00+00:00,94.18,94.18,94.18,94.18,1000.0,3.0,94.18
AAPL,2016-05-02 08:18:00+00:00,94.21,94.21,94.21,94.21,200.0,2.0,94.21
AAPL,2016-05-02 08:19:00+00:00,94.21,94.21,94.21,94.21,2301.0,7.0,94.21
AAPL,2016-05-02 08:20:00+00:00,94.22,94.22,94.22,94.22,1264.0,5.0,94.22
AAPL,2016-05-02 08:30:00+00:00,94.34,94.34,94.34,94.34,1500.0,3.0,94.34
AAPL,2016-05-02 08:44:00+00:00,94.3,94.3,94.3,94.3,1000.0,2.0,94.3
AAPL,2016-05-02 08:46:00+00:00,94.3,94.3,94.3,94.3,598.0,3.0,94.3
AAPL,2016-05-02 08:51:00+00:00,94.24,94.24,94.24,94.24,500.0,1.0,94.24
AAPL,2016-05-02 08:56:00+00:00,94.19,94.19,94.15,94.15,600.0,3.0,94.160075
AAPL,2016-05-02 08:59:00+00:00,94.3,94.3,94.3,94.3,300.0,2.0,94.3
AAPL,2016-05-02 09:01:00+00:00,94.28,94.28,94.28,94.28,405.0,2.0,94.28
AAPL,2016-05-02 09:36:00+00:00,94.25,94.25,94.25,94.25,245.0,2.0,94.25
AAPL,2016-05-02 09:45:00+00:00,94.22,94.22,94.22,94.22,100.0,1.0,94.22
AAPL,2016-05-02 09:51:00+00:00,94.19,94.19,94.19,94.19,554.0,5.0,94.19
AAPL,2016-05-02 09:53:00+00:00,94.15,94.15,94.15,94.15,1000.0,8.0,94.15
